Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,WardNum_X,WardNum_Y,Division,Division_X,Division_Y,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourh,ObjectId
80494518,5002105318,2015,1449550800000,2115,21,LOWTHER AVE,SPADINA RD,5 m South of,Minor Arterial,Toronto and East York,11,0,0,"14,53",53,14,43.668948,-79.404765,Intersection,Intersection Related,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , ,Yes, , , , , ,95,Annex (95),1222
80494519,5002105318,2015,1449550800000,2115,21,LOWTHER AVE,SPADINA RD,5 m South of,Minor Arterial,Toronto and East York,11,0,0,"14,53",53,14,43.668948,-79.404765,Intersection,Intersection Related,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Passenger,15 to 19,None,0, , , , , , , , , , , , ,Yes,Yes, , , , ,Yes, , , , , ,95,Annex (95),1223
80494520,5002105318,2015,1449550800000,2115,21,LOWTHER AVE,SPADINA RD,5 m South of,Minor Arterial,Toronto and East York,11,0,0,"14,53",53,14,43.668948,-79.404765,Intersection,Intersection Related,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Passenger,10 to 14,None,0, , , , , , , , , , , , ,Yes,Yes, , , , ,Yes, , , , , ,95,Annex (95),1224
80171466,4002735786,2014,1408420800000,2120,21,COLLEGE ST,RUSHOLME PARK CRT, ,Major Arterial,Toronto and East York,9,0,0,14,0,0,43.652896,-79.429668,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,None,0,East,Delivery Van,Turning Right,Improper Turn,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,84,Little Portugal (84),1225
80171467,4002735786,2014,1408420800000,2120,21,COLLEGE ST,RUSHOLME PARK CRT, ,Major Arterial,Toronto and East York,9,0,0,14,0,0,43.652896,-79.429668,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,0,North,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,84,Little Portugal (84),1226
7871852,1379135,2013,1374033600000,2124,21,CHRISTIE St,DAVENPORT Rd, ,Minor Arterial,Toronto and East York,12,0,0,13,0,0,43.675551,-79.423084,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,0,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,94,Wychwood (94),1227
7871853,1379135,2013,1374033600000,2124,21,CHRISTIE St,DAVENPORT Rd, ,Minor Arterial,Toronto and East York,12,0,0,13,0,0,43.675551,-79.423084,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,South,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,94,Wychwood (94),1228
7859462,1373747,2013,1372132800000,2126,21,1173 DAVENPORT RD, , ,Minor Arterial,Toronto and East York,9,0,0,13,0,0,43.674491,-79.432575,Intersection,Intersection Related,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,None,0,East,Pick Up Truck,Stopped,Other,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,94,Wychwood (94),1229
7859463,1373747,2013,1372132800000,2126,21,1173 DAVENPORT RD, , ,Minor Arterial,Toronto and East York,9,0,0,13,0,0,43.674491,-79.432575,Intersection,Intersection Related,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,East,Bicycle,Going Ahead, , , , , ,Cyclist struck opened vehicle door,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,94,Wychwood (94),1230
7425312,1298696,2012,1334808000000,2127,21,SPADINA RD,LOWTHER AVE, ,Minor Arterial,Toronto and East York,11,0,0,"14,53",53,14,43.668945,-79.40479,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,95,Annex (95),1231
7425313,1298696,2012,1334808000000,2127,21,SPADINA RD,LOWTHER AVE, ,Minor Arterial,Toronto and East York,11,0,0,"14,53",53,14,43.668945,-79.40479,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,0,South,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,95,Annex (95),1232
80632054,6001283246,2016,1469073600000,2127,21,THE EAST MALL,RATHBURN RD,137 m South of,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.653208,-79.563464,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,65 to 69,None,0,West,Passenger Van,Reversing,Other,Normal, , , , , , , ,Yes,Yes, , , , ,Yes, , , , , ,14,Islington-City Centre West (14),1233
80632055,6001283246,2016,1469073600000,2127,21,THE EAST MALL,RATHBURN RD,137 m South of,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.653208,-79.563464,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,South,Bicycle,Going Ahead, , , , , ,Motorist reversing struck cyclist.,Driving Properly,Other, ,Yes,Yes, , , , ,Yes, , , , , ,14,Islington-City Centre West (14),1234
80944723,8001034649,2018,1528344000000,2128,21,BLACKTHORN AVE,ST CLAIR AVE W,33 m North of,Local,Toronto and East York,9,0,0,12,0,0,43.67483,-79.45882,Intersection,Laneway,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,Minor,0,South,Pick Up Truck,Turning Left,Other,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,91,Weston-Pellam Park (91),1235
80944724,8001034649,2018,1528344000000,2128,21,BLACKTHORN AVE,ST CLAIR AVE W,33 m North of,Local,Toronto and East York,9,0,0,12,0,0,43.67483,-79.45882,Intersection,Laneway,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,0,North,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Other,Unknown, ,Yes,Yes, , , , , , , , , , ,91,Weston-Pellam Park (91),1236
80491000,5001821227,2015,1445486400000,2130,21,BATHURST ST,NIAGARA ST,25 m South of,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.642199,-79.402004,Intersection,At/Near Private Drive,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,0,West,Bicycle,Turning Left, , , , , ,Cyclist turned left across motorists path.,Speed too Fast For Condition,Inattentive, ,Yes,Yes, , , , , , , , , , ,77,Waterfront Communities-The Island (77),1237
80491001,5001821227,2015,1445486400000,2130,21,BATHURST ST,NIAGARA ST,25 m South of,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.642199,-79.402004,Intersection,At/Near Private Drive,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,None,0,North,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,77,Waterfront Communities-The Island (77),1238
7527653,1307650,2012,1343361600000,2133,21,KINGSTON RD,LAWRENCE AVE E, ,Major Arterial,Scarborough,24,0,0,43,0,0,43.767646,-79.189586,Intersection,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Fatal,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , , , , , ,136,West Hill (136),1239
7527654,1307650,2012,1343361600000,2133,21,KINGSTON RD,LAWRENCE AVE E, ,Major Arterial,Scarborough,24,0,0,43,0,0,43.767646,-79.189586,Intersection,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Fatal,Cyclist Collisions,Driver,15 to 19,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,136,West Hill (136),1240
7527655,1307650,2012,1343361600000,2133,21,KINGSTON RD,LAWRENCE AVE E, ,Major Arterial,Scarborough,24,0,0,43,0,0,43.767646,-79.189586,Intersection,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Fatal,Cyclist Collisions,Cyclist,15 to 19,Fatal,24,South,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Unknown, ,Yes,Yes, , , , , , , , , , ,136,West Hill (136),1241
5253167,1110667,2009,1242964800000,2135,21,675 ANNETTE Stre, , ,Minor Arterial,Toronto and East York,4,0,0,11,0,0,43.659045,-79.48429,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,East,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,89,Runnymede-Bloor West Village (89),1242
5253168,1110667,2009,1242964800000,2135,21,675 ANNETTE Stre, , ,Minor Arterial,Toronto and East York,4,0,0,11,0,0,43.659045,-79.48429,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,0,East,Bicycle,Turning Left, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Other,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,89,Runnymede-Bloor West Village (89),1243
80251660,5001672708,2015,1443326400000,2136,21,336 BIRCHMOUNT RD, ,3 m South of,Minor Arterial,Scarborough,20,0,0,41,0,0,43.698958,-79.264797,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,65 to 69,None,0,South,"Automobile, Station Wagon",Going Ahead,Following too Close,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,122,Birchcliffe-Cliffside (122),1244
80251661,5001672708,2015,1443326400000,2136,21,336 BIRCHMOUNT RD, ,3 m South of,Minor Arterial,Scarborough,20,0,0,41,0,0,43.698958,-79.264797,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,South,Bicycle,Stopped, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,122,Birchcliffe-Cliffside (122),1245
7492267,1326911,2012,1349928000000,2140,21,YONGE St,CRESCENT Rd, ,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.676945,-79.38949,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,75 to 79,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,98,Rosedale-Moore Park (98),1246
7492268,1326911,2012,1349928000000,2140,21,YONGE St,CRESCENT Rd, ,Major Arterial,Toronto and East York,11,0,0,53,0,0,43.676945,-79.38949,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,North,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,98,Rosedale-Moore Park (98),1247
7891610,1387238,2013,1379736000000,2140,21,QUEEN ST W,BATHURST ST, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.647116,-79.403972,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,15 to 19,None,0,East,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,Had Been Drinking, , , , , , , ,Yes,Yes, , , , , , , , , , ,77,Waterfront Communities-The Island (77),1248
7891611,1387238,2013,1379736000000,2140,21,QUEEN ST W,BATHURST ST, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.647116,-79.403972,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,0,East,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,77,Waterfront Communities-The Island (77),1249
6182149,1185727,2010,1279598400000,2141,21,FLEET ST,FLEET LAKE SHORE BLVD RAMP ST, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.636045,-79.40209,Mid-Block, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes, , , ,Yes, , , , , , , ,82,Niagara (82),1250
6182150,1185727,2010,1279598400000,2141,21,FLEET ST,FLEET LAKE SHORE BLVD RAMP ST, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.636045,-79.40209,Mid-Block, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal, , , , , , , ,Yes, , , ,Yes, , , , , , , ,82,Niagara (82),1251
6182151,1185727,2010,1279598400000,2141,21,FLEET ST,FLEET LAKE SHORE BLVD RAMP ST, ,Major Arterial,Toronto and East York,10,0,0,14,0,0,43.636045,-79.40209,Mid-Block, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,North,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Normal, ,Yes, , , ,Yes, , , , , , , ,82,Niagara (82),1252
80781828,7001580093,2017,1504152000000,2141,21,YONGE ST,YONGE BLVD, ,Major Arterial,North York,815,15,8,32,0,0,43.73429,-79.404529,Intersection,At Intersection,Traffic Controller,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,None,0,East,Pick Up Truck,Turning Right,Improper Turn,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,41,Bridle Path-Sunnybrook-York Mills (41),1253
80781829,7001580093,2017,1504152000000,2141,21,YONGE ST,YONGE BLVD, ,Major Arterial,North York,815,15,8,32,0,0,43.73429,-79.404529,Intersection,At Intersection,Traffic Controller,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,North,Bicycle,Going Ahead, , , , , ,Motorist turning right on red at signalized intersection strikes cyclist.,Improper Passing,Normal, ,Yes,Yes, , , , , , , , , , ,41,Bridle Path-Sunnybrook-York Mills (41),1254
7491963,1326780,2012,1349928000000,2148,21,SHEPPARD AVE E,PARKWAY FOREST DR, ,Major Arterial,North York,17,0,0,33,0,0,43.775824,-79.343715,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,53,Henry Farm (53),1255
7491964,1326780,2012,1349928000000,2148,21,SHEPPARD AVE E,PARKWAY FOREST DR, ,Major Arterial,North York,17,0,0,33,0,0,43.775824,-79.343715,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Turning Movement,Driver,35 to 39,None,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,53,Henry Farm (53),1256
7491965,1326780,2012,1349928000000,2148,21,SHEPPARD AVE E,PARKWAY FOREST DR, ,Major Arterial,North York,17,0,0,33,0,0,43.775824,-79.343715,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Turning Movement,Moped Driver,50 to 54,Major,0,East,Other,Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,53,Henry Farm (53),1257
80559729,5000051256,2015,1420779600000,2148,21,SPADINA AVE,ST ANDREW ST,6 m North of,Major Arterial,Toronto and East York,11,0,0,"14,52",52,14,43.654383,-79.398639,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,South,Bicycle,Turning Left, , , , , ,Cyclist turned left across motorists path.,Improper Turn,Had Been Drinking, ,Yes, , , ,Yes, , , , , , , ,78,Kensington-Chinatown (78),1258
80559730,5000051256,2015,1420779600000,2148,21,SPADINA AVE,ST ANDREW ST,6 m North of,Major Arterial,Toronto and East York,11,0,0,"14,52",52,14,43.654383,-79.398639,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,South,Street Car,Going Ahead,Driving Properly,Normal, , , , , , , ,Yes, , , ,Yes, , , , , , , ,78,Kensington-Chinatown (78),1259
80777025,7000925099,2017,1495684800000,2150,21,MOUNT PLEASANT RD,BROADWAY AVE, ,Major Arterial,Toronto and East York,1215,15,12,53,0,0,43.711058,-79.391185,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Driver,15 to 19,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , ,Yes, ,Yes, , , ,99,Mount Pleasant East (99),1260
80777026,7000925099,2017,1495684800000,2150,21,MOUNT PLEASANT RD,BROADWAY AVE, ,Major Arterial,Toronto and East York,1215,15,12,53,0,0,43.711058,-79.391185,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,65 to 69,Major,0,North,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , ,Yes, ,Yes, , , ,99,Mount Pleasant East (99),1261
80777027,7000925099,2017,1495684800000,2150,21,MOUNT PLEASANT RD,BROADWAY AVE, ,Major Arterial,Toronto and East York,1215,15,12,53,0,0,43.711058,-79.391185,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Passenger,15 to 19,None,0, , , , , , , , , , , , ,Yes,Yes, , , , ,Yes, ,Yes, , , ,99,Mount Pleasant East (99),1262
7858531,1373362,2013,1378094400000,2152,21,THE WEST MALL,CIVIC CENTRE CRT, ,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.642237,-79.56599,Intersection, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,None,0,West,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,13,Etobicoke West Mall (13),1263
7858532,1373362,2013,1378094400000,2152,21,THE WEST MALL,CIVIC CENTRE CRT, ,Minor Arterial,Etobicoke York,2,0,0,22,0,0,43.642237,-79.56599,Intersection, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,North,Bicycle,Going Ahead, , , , , ,Motorist turning right on red at signalized intersection strikes cyclist.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,13,Etobicoke West Mall (13),1264
6254436,1194386,2010,1284004800000,2158,21,SQUIRES Aven,FERRIS Road, ,Collector,Toronto and East York,19,0,0,54,0,0,43.704745,-79.29889,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes, , , ,Yes, , , , , , , ,54,O'Connor-Parkview (54),1265
6254437,1194386,2010,1284004800000,2158,21,SQUIRES Aven,FERRIS Road, ,Collector,Toronto and East York,19,0,0,54,0,0,43.704745,-79.29889,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal, , , , , , , ,Yes, , , ,Yes, , , , , , , ,54,O'Connor-Parkview (54),1266
6254438,1194386,2010,1284004800000,2158,21,SQUIRES Aven,FERRIS Road, ,Collector,Toronto and East York,19,0,0,54,0,0,43.704745,-79.29889,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,South,Bicycle,Turning Left, , , , , ,Cyclist turned left across motorists path.,Failed to Yield Right of Way,Inattentive, ,Yes, , , ,Yes, , , , , , , ,54,O'Connor-Parkview (54),1267
80631963,4000009508,2014,1408248000000,2159,21,KINGSTON RD,PICKERING ST,10 m East of,Major Arterial,Toronto and East York,19,0,0,55,0,0,43.680213,-79.289912,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,0,West,Bicycle,Changing Lanes, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Improper Lane Change,Inattentive, ,Yes,Yes, , , , , , , , , , ,63,The Beaches (63),1268
80631964,4000009508,2014,1408248000000,2159,21,KINGSTON RD,PICKERING ST,10 m East of,Major Arterial,Toronto and East York,19,0,0,55,0,0,43.680213,-79.289912,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,63,The Beaches (63),1269
80932999,4002723007,2014,1408248000000,2159,21,KINGSTON RD,PICKERING ST, ,Major Arterial,Toronto and East York,19,0,0,55,0,0,43.680282,-79.289921,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,63,The Beaches (63),1270
80933000,4002723007,2014,1408248000000,2159,21,KINGSTON RD,PICKERING ST, ,Major Arterial,Toronto and East York,19,0,0,55,0,0,43.680282,-79.289921,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,0,West,Bicycle,Changing Lanes, , , , , , ,Improper Lane Change,Inattentive, ,Yes,Yes, , , , , , , , , , ,63,The Beaches (63),1271
80250667,5001604572,2015,1442376000000,2200,22,BIRMINGHAM ST,SIXTEENTH ST,1 m East of,Collector,Etobicoke York,3,0,0,22,0,0,43.601107,-79.516086,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,West,Bicycle,Changing Lanes, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Improper Lane Change,Inattentive, ,Yes,Yes, , , , , , , , , , ,18,New Toronto (18),1272
80250668,5001604572,2015,1442376000000,2200,22,BIRMINGHAM ST,SIXTEENTH ST,1 m East of,Collector,Etobicoke York,3,0,0,22,0,0,43.601107,-79.516086,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,18,New Toronto (18),1273
80911902,7001903339,2017,1508558400000,2200,22,45 CUMMER  AVE, , ,Minor Arterial,North York,18,0,0,32,0,0,43.787329,-79.415561,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,0,East,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Driving Properly,Unknown, ,Yes,Yes, , , , , , , , , , ,50,Newtonbrook East (50),1274
80911903,7001903339,2017,1508558400000,2200,22,45 CUMMER  AVE, , ,Minor Arterial,North York,18,0,0,32,0,0,43.787329,-79.415561,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,None,0,East,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , ,Yes,Yes, , , , , , , , , , ,50,Newtonbrook East (50),1275
5394362,1053740,2008,1217995200000,2210,22,ANCONA ST,FINCH AVE W, ,Major Arterial,North York,18,0,0,32,0,0,43.774545,-79.43879,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,None,0,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,37,Willowdale West (37),1276
5394363,1053740,2008,1217995200000,2210,22,ANCONA ST,FINCH AVE W, ,Major Arterial,North York,18,0,0,32,0,0,43.774545,-79.43879,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,0,West,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , , , , , ,37,Willowdale West (37),1277
80775260,7000525658,2017,1490328000000,2213,22,FINCH AVE E,DORIS AVE, ,Major Arterial,North York,18,0,0,32,0,0,43.780406,-79.412273,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive, , , , , , , ,Yes,Yes, , , , , , , , , , ,51,Willowdale East (51),1278
80775261,7000525658,2017,1490328000000,2213,22,FINCH AVE E,DORIS AVE, ,Major Arterial,North York,18,0,0,32,0,0,43.780406,-79.412273,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,South,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Disobeyed Traffic Control,Inattentive, ,Yes,Yes, , , , , , , , , , ,51,Willowdale East (51),1279
